Id,course_title,is_paid,price,num_subscribers,level,content_duration,rating,language,category,anio_publicacion,ingreso_por_curso,plataforma
889438,ChatBots: Messenger ChatBot with API.AI and Node.JS,Si,50,2577,All,4.5,4.5,English,Development,2016,128850,Udemy
197836,Projects in HTML5,Si,60,8777,Intermediate,15.5,3.8,English,Development,2014,526620,Udemy
505208,Programming Foundations: HTML5 + CSS3 for Entrepreneurs 2015,Si,20,23764,Beginner,5.5,4.6,English,Development,2015,475280,Udemy
1094964,Build Your Own Backend REST API using Django REST Framework,Si,50,2669,Intermediate,5.5,4.4,English,Development,2017,133450,Udemy
965528,Web Development Masterclass - Complete Certificate Course,Si,200,4090,All,19.5,4.5,English,Development,2016,818000,Udemy
1078208,Spring Boot Tutorial For Beginners,Si,40,2578,Beginner,5.5,4.6,English,Development,2017,103120,Udemy
642410,The Complete Bootstrap Masterclass Course - Build 4 Projects,Si,195,24978,All,7.0,4.6,English,Development,2015,4870710,Udemy
785388,Scaling Docker on AWS,Si,25,3133,All,6.0,4.5,English,Development,2016,78325,Udemy
1146014,Learn JavaScript for beginners,Si,200,15276,Beginner,1.5,4.4,English,Development,2017,3055200,Udemy
987064,Learn by Doing: Vue JS 2.0 the Right Way,Si,95,1087,Intermediate,3.5,4.2,English,Development,2016,103265,Udemy
94428,Learn Complete Web Development From Scratch,Si,40,14074,All,12.0,4.4,English,Development,2013,562960,Udemy
159070,Introduction to Web Development: HTML,Si,20,26800,Beginner,3.0,3.8,English,Development,2014,536000,Udemy
920306,Web Site for Beginners - Learn Web Building like knitting,Si,20,9425,Beginner,1.5,3.6,English,Development,2016,188500,Udemy
16646,Web Programming with Python,Si,50,35267,All,4.0,4.0,English,Development,2012,1763350,Udemy
678142,PHP Login and Registration System - Email Confirm Activation,Si,100,2607,All,5.0,4.1,English,Development,2015,260700,Udemy
948440,PSD to Responsive HTML5: Beginner to Advanced,Si,40,1502,All,6.0,4.8,English,Development,2016,60080,Udemy
924704,Ultimate Web Developer Course Build 10 Websites from Scratch,Si,200,9359,Beginner,32.5,4.1,English,Development,2016,1871800,Udemy
1027342,Rapid Website Design with Bootstrap,Si,200,14842,Beginner,1.0,4.2,English,Development,2016,2968400,Udemy
1009452,Build Enterprise Applications with Angular 2 (and Angular 4),Si,190,6082,Intermediate,9.5,4.7,English,Development,2016,1155580,Udemy
1247828,Angular 4 (2+) Crash Course for Beginners,Si,120,12366,Beginner,9.0,4.5,English,Development,2017,1483920,Udemy
886300,Accelerated JavaScript Training,Si,110,4720,All,7.5,4.6,English,Development,2016,519200,Udemy
1009254,"Beginner API development in Node, Express, ES6, & MongoDB",Si,165,7057,Beginner,18.5,4.2,English,Development,2016,1164405,Udemy
1078522,React JS and Redux - Mastering Web Apps,Si,60,16829,All,5.0,4.4,English,Development,2017,1009740,Udemy
1002030,Web Development w/ Google’s Go (golang) Programming Language,Si,65,4872,Intermediate,19.0,4.7,English,Development,2017,316680,Udemy
818990,Git a Web Developer Job: Mastering the Modern Workflow,Si,200,5809,Beginner,15.0,4.7,English,Development,2016,1161800,Udemy
520116,The Complete WordPress Website Business Course,Si,150,13439,All,20.5,4.2,English,Development,2016,2015850,Udemy
427530,Learn  Bootstrap Development By Building 10 Projects,Si,60,14813,All,13.5,4.0,English,Development,2015,888780,Udemy
670034,Advanced Javascript,Si,200,6601,Intermediate,3.5,4.6,English,Development,2015,1320200,Udemy
1052118,Dissecting Ruby on Rails 5 - Become a Professional Developer,Si,195,2804,All,37.5,4.7,English,Development,2017,546780,Udemy
575880,The Complete Wordpress Course - Build Your Own Website Today,Si,195,9421,All,3.5,4.0,English,Development,2015,1837095,Udemy
669270,JQuery Essentials core training for Dynamic Interactive web,Si,100,9668,All,4.0,3.8,English,Development,2015,966800,Udemy
1017568,The Complete PHP Bootcamp Course With Video Sharing Project,Si,195,9831,Beginner,14.5,4.2,English,Development,2017,1917045,Udemy
1111844,Build a Single Page Application with jQuery & AJAX,Si,60,486,Intermediate,2.0,4.2,English,Development,2017,29160,Udemy
647442,Successful website creation - everything you need to know,Si,150,9384,All,1.5,4.3,English,Development,2015,1407600,Udemy
1073793,Start Writing JavaScript Today - Beginner JavaScript Course,Si,100,9067,Beginner,3.0,4.0,English,Development,2017,906700,Udemy
176432,HTML5 Essentials for Beginners,Si,20,10247,Intermediate,1.5,4.4,English,Development,2014,204940,Udemy
73080,Step-by-step HTML and CSS for Absolute Beginners,Si,120,6162,Beginner,4.0,4.7,English,Development,2013,739440,Udemy
1124970,Javascript ES6! A Complete Reference Guide to Javascript ES6,Si,175,4783,Intermediate,7.0,4.6,English,Development,2017,837025,Udemy
771198,Reactive JS:  Are you ready for the next big paradigm shift?,Si,60,2097,Intermediate,5.5,4.0,English,Development,2016,125820,Udemy
391546,Learn Python and Django: Payment Processing,Si,70,17714,All,3.5,4.2,English,Development,2015,1239980,Udemy
1006894,"React.js: Building Production Ready Apps, Start to Finish",Si,50,1129,All,17.5,4.2,English,Development,2016,56450,Udemy
579338,Learn Object Oriented Programming PHP fundamentals bootcamp,Si,100,22213,All,1.0,3.6,English,Development,2015,2221300,Udemy
945320,Javascript Intermediate level 2 - Mastering Functions,Si,100,2412,All,2.5,3.8,English,Development,2016,241200,Udemy
64605,1 Hour CSS,Si,100,18324,Beginner,1.0,4.3,English,Development,2013,1832400,Udemy
917724,Learn JavaScript for Web Development,Si,75,12893,Intermediate,8.5,4.1,English,Development,2016,966975,Udemy
911474,Complete Wordpress Theme Development Course,Si,150,1050,All,6.5,4.0,English,Development,2016,157500,Udemy
425910,How to Optimise Your WordPress Website's Speed & Security to Improve SEO & User Experience,Si,125,7852,All,3.5,3.8,English,Development,2015,981500,Udemy
1250824,Projects in Laravel: Learn Laravel Building 10 Projects,Si,50,119,Intermediate,10.5,4.1,English,Development,2017,5950,Udemy
937134,Javascript Intermediate level 3 - JSON,Si,100,1735,All,2.5,4.2,English,Development,2016,173500,Udemy
796010,Develop Your First App in an Hour,Si,20,3699,Beginner,1.0,4.0,English,Development,2016,73980,Udemy
560990,JavaScript DOM Dynamic Web interactive content Boot Camp,Si,75,7380,All,2.5,4.4,English,Development,2015,553500,Udemy
1260288,"Master JavaScript Programming, 3 Projects Included !!",Si,20,3903,All,10.5,4.6,English,Development,2017,78060,Udemy
918870,HTML CSS Learn to create a website from scratch,Si,50,4892,Beginner,2.0,3.7,English,Development,2016,244600,Udemy
787236,"Build Responsive Website Using HTML5, CSS3, JS And Bootstrap",Si,95,22623,All,8.0,4.1,English,Development,2016,2149185,Udemy
1134390,Complete React JS web developer with ES6 - Build 10 projects,Si,200,952,Beginner,12.0,4.3,English,Development,2017,190400,Udemy
883000,Complete WordPress Theme Developer Course With Bootstrap,Si,150,3415,All,25.0,4.0,English,Development,2016,512250,Udemy
938560,The Complete Ethical Hacking Course 2.0: Python & Kali Linux,Si,195,7827,All,11.0,4.2,English,IT & Software,2016,1526265,Udemy
991290,Dynamic JavaScript Master Class AJAX JSON Simple APIs,Si,200,9773,Intermediate,4.5,4.6,English,Development,2016,1954600,Udemy
1165096,Vue JS - Mastering Web Apps,Si,80,13457,All,4.5,4.4,English,Development,2017,1076560,Udemy
860812,JavaScript the Basics - JavaScript for Beginners,Si,120,4028,Beginner,9.0,4.7,English,Development,2016,483360,Udemy
1070976,"Complete E-Commerce Course - Java,Spring,Hibernate and MySQL",Si,195,1371,All,20.0,4.3,English,Development,2017,267345,Udemy
939962,"Learn SVG Animation - With HTML, CSS & Javascript",Si,65,12953,All,1.5,4.3,English,Development,2016,841945,Udemy
874960,"Build a Responsive Website with HTML5, CSS3 and Bootstrap 4",Si,20,5125,All,7.0,4.4,English,Development,2016,102500,Udemy
24334,CSS Development (with CSS3!),Si,20,25864,All,5.0,3.6,English,Development,2012,517280,Udemy
997814,Angular 2 & TypeScript Beginner Web Development,Si,200,5211,Beginner,19.5,3.6,English,Development,2016,1042200,Udemy
641868,The Docker for DevOps course: From development to production,Si,25,8234,All,7.5,4.4,English,Development,2015,205850,Udemy
1042110,"Beginner Full Stack Web Development: HTML, CSS, React & Node",Si,200,2687,Beginner,25.5,4.6,English,Development,2017,537400,Udemy
1218130,React VR - Creating Virtual Reality Apps,Si,80,5026,All,3.0,4.2,English,Development,2017,402080,Udemy
1123098,RxJs & Reactive Programming Angular Masterclass - Angular 4,Si,150,1301,All,7.5,4.6,English,Development,2017,195150,Udemy
47963,"Coding for Entrepreneurs: Learn Python, Django, and More.",Si,195,23412,All,45.0,4.6,English,Development,2013,4565340,Udemy
671552,React and Flux Web Development for Beginners,Si,100,8691,Beginner,11.0,4.2,English,Development,2015,869100,Udemy
1002676,The Full Stack Web Development,Si,60,3119,Beginner,33.0,4.3,English,Development,2016,187140,Udemy
481002,Learn Nodejs by building 12 projects,Si,50,10150,All,16.0,4.3,English,Development,2015,507500,Udemy
628222,How to Make an Online Portfolio Website from Scratch ,No,0,14026,All,1.0,4.7,English,Development,2015,0,Udemy
1122224,How To Make A Web Page With No Code,No,0,2214,Beginner,2.0,4.1,English,Development,2017,0,Udemy
357726,Spring Framework 4 And Dependency Injection For Beginners,No,0,21147,Beginner,1.5,4.6,English,Development,2015,0,Udemy
555122,jQuery in Action: Build 8 jQuery Projects,Si,100,1385,All,11.0,4.7,English,Development,2015,138500,Udemy
708674,Master WordPress Plugins: Shortcodes Ultimate - The Basics,No,0,10780,All,1.0,4.6,English,Development,2016,0,Udemy
1127048,ASP.NET C# - Enterprise Web Systems From Novice to Expert,Si,20,604,All,3.5,3.4,English,Development,2017,12080,Udemy
651032,Wordpress - Create an Outstanding Website in 2 hours,Si,30,1772,Beginner,2.5,3.9,English,Development,2015,53160,Udemy
910838,The Complete Web Development Tutorial Using React and Redux,Si,40,796,Intermediate,4.0,4.5,English,Development,2016,31840,Udemy
125162,Create and Deploy a Web App in 3 Hours,Si,50,4123,Beginner,3.5,4.1,English,Development,2013,206150,Udemy
959200,JavaScript For Absolute Beginners - Level One,Si,65,713,All,1.5,3.1,English,Development,2016,46345,Udemy
473160,Web Design for Web Developers: Build Beautiful Websites!,No,0,98867,All,3.0,4.4,English,Development,2015,0,Udemy
904076,"Learn Rails: Quickly Code, Style and Launch 4 Web Apps",Si,200,1849,All,3.0,4.4,English,Development,2016,369800,Udemy
842728,Getting Started with NodeJS for Beginners,Si,195,1645,All,1.0,4.3,English,Development,2016,320775,Udemy
314462,Quickstart AngularJS,No,0,64128,Beginner,1.5,4.2,English,Development,2014,0,Udemy
823236,Practical Guide to Web Development,Si,20,2025,Beginner,2.0,4.0,English,Development,2016,40500,Udemy
884946,Code a 'Coming Soon' Landing Page in Bootstrap 4,No,0,13535,All,1.5,4.7,English,Development,2016,0,Udemy
98140,Introduction to Bootstrap 3,Si,20,5795,Beginner,2.5,4.4,English,Development,2013,115900,Udemy
637974,Master ExpressJS to Build Web Apps with NodeJS&JavaScript,Si,50,2643,All,3.5,4.1,English,Development,2016,132150,Udemy
219838,Learn XML Crash Course: Discover Essential XML Fundamentals ,Si,50,3704,Intermediate,2.0,4.4,English,Development,2014,185200,Udemy
749560,HTML5 CSS3 JQUERY Single Page Website Project from Scratch,Si,120,1678,All,2.5,4.2,English,Development,2016,201360,Udemy
751100,Scrape Websites using PhantomJS and CasperJS,Si,195,960,Intermediate,2.0,3.4,English,Development,2016,187200,Udemy
446736,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,Si,95,1811,All,3.5,4.7,English,Development,2015,172045,Udemy
200854,HTML and CSS Crash Course for Beginners,Si,50,4123,Beginner,4.5,4.0,English,Development,2014,206150,Udemy
470288,EMMET Faster HTML & CSS workflow - Best Tool For Developers ,No,0,26697,All,1.0,4.1,English,Development,2015,0,Udemy
178640,Introduction to Web Development,Si,50,5921,Beginner,4.5,3.5,English,Development,2014,296050,Udemy
412952,AngularJS For ASP.NET MVC Developers,Si,50,3011,Intermediate,1.0,3.2,English,Development,2015,150550,Udemy
1171966,The Complete PHP MySQL Professional Course with 5 Projects,Si,200,16158,All,19.5,4.4,English,Development,2017,3231600,Udemy
140238,Become a Professional Web Developer | Version 3.0,Si,200,6851,All,60.0,4.6,English,Development,2014,1370200,Udemy
875194,Build Incredible Chatbots,Si,100,2234,All,11.5,4.8,English,Development,2016,223400,Udemy
991630,Try Django 1.10 | Create a URL Shortening Service,Si,50,9607,All,5.5,4.0,English,Development,2016,480350,Udemy
303514,Projects in CSS,Si,60,4689,All,10.0,4.4,English,Development,2014,281340,Udemy
134144,Ruby on Rails: Training and Skills to Build Web Applications,Si,95,9375,All,7.0,4.0,English,Development,2014,890625,Udemy
788514,Learn to use JSON,Si,150,12838,Beginner,1.5,4.4,English,Development,2016,1925700,Udemy
629142,The Ultimate Web Developer How To Guide,Si,200,24861,All,22.5,4.1,English,Development,2015,4972200,Udemy
992114,"Build A Complete CRUD Application With PHP, MYSQL & JQUERY",Si,20,9762,All,13.5,4.1,English,Development,2016,195240,Udemy
379722,jQuery Crash Course: Learn the Essentials of jQuery Fast,Si,50,11262,All,2.0,4.5,English,Development,2015,563100,Udemy
1189288,Drupal Tutorial : Drupal 8 Beginner to Expert in 8 PROJECTS,Si,200,1270,Beginner,7.0,4.4,English,Development,2017,254000,Udemy
652438,The Complete PHP CodeIgniter Course: Beginner To Advanced,Si,195,17895,All,4.0,3.6,English,Development,2015,3489525,Udemy
1223012,"Mastering 'Native CSS Shapes To Build Modern Web Pages""",Si,195,1040,All,3.5,4.4,English,Development,2017,202800,Udemy
882488,WordPress Development For Beginners,Si,95,23572,All,2.0,4.2,English,Development,2016,2239340,Udemy
1033686,WordPress local server setup and site migration online,Si,55,3801,All,1.0,4.6,English,Development,2017,209055,Udemy
1181900,Interactive Dynamic JavaScript for beginners DOM,Si,200,5559,Beginner,2.0,4.2,English,Development,2017,1111800,Udemy
945336,Javascript Intermediate level 1 - Mastering the DOM,Si,100,1838,All,3.0,4.4,English,Development,2016,183800,Udemy
23742,Servlets and JSPs Tutorial: Learn Web Applications With Java,Si,35,15187,All,10.0,4.4,English,Development,2012,531545,Udemy
266252,Projects in PHP and MySQL,Si,60,10606,All,23.0,4.2,English,Development,2014,636360,Udemy
473548,PHP OOP: Object Oriented Programming for beginners + Project,Si,200,6497,All,18.0,4.5,English,Development,2015,1299400,Udemy
993754,Django Core | A Reference Guide to Core Django Concepts,Si,195,16282,Intermediate,18.5,4.4,English,Development,2016,3174990,Udemy
1155262,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",Si,195,949,All,20.5,2.8,English,Development,2017,185055,Udemy
812588,The Complete jQuery Course: From Beginner To Advanced!,Si,195,6636,All,6.0,4.5,English,Development,2016,1294020,Udemy
531954,Projects in AngularJS - Learn by building 10 Projects,Si,40,7146,All,14.5,3.8,English,Development,2015,285840,Udemy
1022582,The Ultimate Vue JS 2 Developers Course,Si,195,1703,All,13.0,3.7,English,Development,2016,332085,Udemy
1277924,Angular 4 Front To Back,Si,40,44,All,8.5,4.5,English,Development,2017,1760,Udemy
947120,"HTML5, CSS3 And JavaScript Fundamentals 2016",Si,115,627,All,1.0,3.4,English,Development,2016,72105,Udemy
712960,"Angular 4 - Concepts, Code and Collective Wisdom",Si,50,851,Intermediate,4.5,4.6,English,Development,2016,42550,Udemy
267560,Learn E-Commerce Website in PHP & MySQL From Scratch!,No,0,29990,All,17.5,4.4,English,Development,2014,0,Udemy
763774,JavaScript Game Development: Create Your Own Breakout Game,No,0,10179,All,1.5,4.6,English,Development,2016,0,Udemy
929016,HTML and HTML5 For Beginners 2016,Si,200,563,All,3.0,3.6,English,Development,2016,112600,Udemy
933260,jQuery Essentials: Learn the Fundamental of jQuery,Si,20,1004,All,3.5,4.7,English,Development,2016,20080,Udemy
1158572,Learn Angular 4 from Scratch,No,0,8693,Beginner,1.5,4.5,English,Development,2017,0,Udemy
99986,Introduction to Web Development,Si,20,18143,Beginner,2.0,4.4,English,Development,2013,362860,Udemy
566248,jQuery Fundamentals Powerful Bootcamp for beginners,Si,150,13882,All,3.0,4.6,English,Development,2015,2082300,Udemy
556248,The Complete HTML & CSS Course - From Novice To Professional,Si,195,57422,All,7.5,3.9,English,Development,2015,11197290,Udemy
582392,JavaScript Basics Web Development Building Blocks,Si,95,10179,Beginner,1.5,4.0,English,Development,2015,967005,Udemy
582636,Bootstrap unleash the power faster & easier web development,Si,150,18101,All,5.5,4.2,English,Development,2015,2715150,Udemy
661802,JavaScript Design Patterns: 20 Patterns for Expert Code,Si,95,2789,Expert,3.5,3.0,English,Development,2015,264955,Udemy
1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,Si,95,1437,Beginner,1.0,4.4,English,Development,2017,136515,Udemy
729552,JavaScript for Beginners Welcome to learning JavaScript,Si,50,10864,Beginner,2.0,4.0,English,Development,2016,543200,Udemy
499632,Benefits of Thinking Mobile First Future of Website Design,Si,75,14254,Beginner,1.5,4.2,English,Development,2015,1069050,Udemy
16151,AJAX Development,Si,20,7867,All,3.0,4.7,English,Development,2012,157340,Udemy
856490,Interaction Design Specialist For Web Developers,Si,95,8594,All,2.0,3.9,English,Development,2016,816430,Udemy
861528,PHP Security,Si,50,1892,All,2.5,4.2,English,Development,2016,94600,Udemy
912996,The Bubble Course - Create Complete Web Apps without Coding,Si,30,3960,Beginner,4.5,3.7,English,Development,2016,118800,Udemy
559512,The Complete HTML5 & CSS3 Course Build Professional Websites,Si,195,10518,All,4.5,4.2,English,Development,2015,2051010,Udemy
922600,CSS Web Development Crash Course,Si,20,10008,Beginner,2.5,4.0,English,Development,2016,200160,Udemy
976284,Mastering DevOps,Si,100,1023,Intermediate,6.0,4.4,English,Development,2016,102300,Udemy
976598,Building Websites Create a fully functional Web contact form,Si,200,3392,Beginner,1.5,4.1,English,Development,2016,678400,Udemy
718426,Create a Dynamic User Registration Form from scratch,Si,100,7213,Beginner,3.0,4.5,English,Development,2016,721300,Udemy
304490,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,Si,35,4183,Intermediate,14.0,4.6,English,Development,2014,146405,Udemy
15285,HTML Workshop,Si,20,25854,All,2.0,3.8,English,Development,2012,517080,Udemy
861122,Bootstrap 4: Exploring New Features,Si,75,5022,All,1.0,4.0,English,Development,2016,376650,Udemy
309370,Bootstrap 3 -> Profitable WordPress Theme Development!,Si,40,5547,All,3.5,4.1,English,Development,2014,221880,Udemy
802268,Intro to Git,Si,20,2532,Beginner,1.0,4.6,English,Development,2016,50640,Udemy
1034520,WordPress Domination #2: Leads & Scarcity,Si,95,2362,Beginner,1.0,5.0,English,Development,2017,224390,Udemy
1016536,Learn How to Manage & Customize  Web Sites By Drupal CMS,Si,140,7741,All,2.5,3.3,English,Development,2016,1083740,Udemy
711592,Using Modern JavaScript Today,Si,50,1658,Intermediate,16.5,4.5,English,Development,2016,82900,Udemy
928858,Learn How To Build A Professional Web Site By Using Joomla,Si,70,7184,All,4.0,4.0,English,Development,2016,502880,Udemy
791030,Power up HTML5 with JavaScript,Si,100,4442,Beginner,2.0,4.1,English,Development,2016,444200,Udemy
1241518,Node Package Manager Course: Build and Publish NPM Modules,Si,30,7196,All,6.5,3.3,English,Development,2017,215880,Udemy
758582,PHP with Laravel for beginners - Become a Master in Laravel,Si,150,8496,All,29.5,4.4,English,Development,2016,1274400,Udemy
1199774,JavaScript 2017: Become Top Rated Web Developer,Si,115,1346,All,3.0,4.0,English,Development,2017,154790,Udemy
390866,The Complete Web Developer Bootcamp - Beginner to Expert,Si,190,14103,All,21.5,4.1,English,Development,2015,2679570,Udemy
746014,The Complete Sass & SCSS Course: From Beginner to Advanced,Si,195,12021,All,4.0,4.4,English,Development,2016,2344095,Udemy
